huv_code,procedure_key,procedure_name,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
16.25904,HUV::16.25904,"Hemimandibulektomi, boyun diseksiyonu+mandibulanın serbest kemik flebi ile onarım",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Hemimandibulektomi, boyun diseksiyonu ve onarım, malignite veya tümör gibi ciddi bir patolojiye işaret eder. Bu tür işlemler genellikle bir tanı gerektirir.","İşlem adı ve açıklaması (boyun diseksiyonu, onarım), genellikle kanser veya ciddi patoloji gibi bir tanıya eşlik eder.",broad_icd10_pattern:C00-D48
16.25952,HUV::16.25952,Oroantral fistül onarımı,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, tanısal bir durum (fistül) içerir ve potansiyel olarak malignite veya travma gibi altta yatan nedenlerle ilişkilendirilebilir. Bu nedenle, tanı gereklidir.","İşlem tanımı, 'fistül onarımı'dır. Fistüller genellikle altta yatan bir patolojiye (örneğin, tümör, travma, enfeksiyon) bağlıdır. Bu nedenle, uygun ödeme için bu patolojinin belgelenmesi gereklidir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.26000,HUV::16.26000,"BOS rinoresi cerrahisi, eksternal yaklaşım",review_required,C00-D48; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı (BOS rinoresi cerrahisi) tanısal bir durum (örneğin, malignite, tümör) veya travma/yaralanma ile ilişkili olabilir. Klinik bağlam (malign, tümör, kesi) bu olasılığı destekler. Bu nedenle, tanı gereklidir.","İşlem tanımı ve notu, tanısal veya travmatik nedenlerle yapılabileceğini gösteriyor. Klinik sinyal terimleri (malign, tümör, kesi) de bunu destekliyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.26750,HUV::16.26750,Le Fort I osteotomi,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Le Fort I osteotomi) ve not, tanı gerektiren durumları (malign, tümör) ima ediyor. Bu nedenle tanı gereklidir.","İşlem açıklaması, malignite veya tümör gibi tanı gerektiren durumlar için endikasyonları içeriyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.26875,HUV::16.26875,Le Fort II osteotomi,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Le Fort II osteotomi) ve not, tanı gerektiren durumları (malign, tümör) ima ediyor. Bu nedenle tanı gereklidir.","İşlem açıklaması, malignite veya tümör gibi tanı gerektiren durumlar için endikasyonları içeriyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.26937,HUV::16.26937,Le Fort III osteotomi,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Le Fort III osteotomi) maksiller veya yüz kemiği ile ilgili bir tanı gerektirebilir. Klinik sinyal terimleri (kesi, malign, tümör) tanı gereksinimini gösterir.","İşlem açıklaması, aynı seansta yapılan diğer işlemlerin değerlendirilmesi ve navigasyon rehberliğinde işlem yapılması koşulları hakkında bilgi verir. Klinik sinyal terimleri, tanı gereksinimini destekler.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.26968,HUV::16.26968,Mandibuler osteotomi,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (mandibular osteotomi) tanısal bir bağlam içerir ve 'malign', 'tümör' gibi klinik işaretler tespit edilmiştir. Bu nedenle, tanı gereklidir.","İşlem açıklaması, tanısal veya tedavi edici amaçlarla yapılabileceğini gösterir. Klinik işaretler (malign, tümör) tanı gerekliliğini destekler.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27309,HUV::16.27309,Sagittal split ramus osteotomi,review_required,C00-D48; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı (Sagittal split ramus osteotomi) tanısal bir bağlamda (örneğin, tümör, travma) kullanılabilir. Klinik sinyal terimleri (kesi, malign, tümör) tanı gereksinimini işaret ediyor. Bu nedenle, tanı gereklidir.",İşlem açıklaması ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27479,HUV::16.27479,"İnternal distraktör yerleştirilmesi, distraktör hariç",review_required,C00-D48; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı, tanı gerektiren potansiyel durumları (malignite, tümör) ima ediyor. Bu nedenle, tanı gereklidir. Klinik bağlamlar (kesi, malignite, tümör) nedeniyle tanı gereklidir.",İşlem açıklaması ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27564,HUV::16.27564,"Transpalatal distraktör yerleştirilmesi, distraktör hariç",review_required,C00-D48; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı, tanı gerektiren potansiyel durumları (malignite, tümör) ima ediyor. Bu nedenle, tanı gereklidir.","İşlem adı ve tanımları, tanı gerektiren potansiyel durumları ima ediyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27607,HUV::16.27607,"Eksternal distraktör yerleştirilmesi, distraktör hariç",review_required,C00-D48; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı, tanı gerektiren durumları (malign, tümör) ima ediyor. Bu nedenle tanı gereklidir. Klinik bağlamlar (malign, tümör) nedeniyle 'review_required' seçildi.",İşlem açıklaması ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27628,HUV::16.27628,Distraktör çıkarılması,review_required,C00-D48; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı tanısal bir durum (tümör, malignite) ima etse de, 'distraktör çıkarılması' işlemi spesifik bir tanı gerektirmeyebilir. Ancak, 'malign' veya 'tümör' gibi terimlerin varlığı, tanı gereksinimini değerlendirmeyi gerektirir. Bu nedenl…","İşlem açıklaması ve klinik sinyal terimleri (malign, tümör).",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27650,HUV::16.27650,"Maksilla veya mandibula kırık tedavisi, intermaksiller tespitle",required_any,S00-T98; C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, maksilla veya mandibula kırık tedavisi içerir. Bu, travma (S00-T98) veya neoplazma (C00-D48) gibi tanıları gerektirebilir. Bu nedenle tanı gereklidir.","İşlem adı, kırık veya tümör gibi tanıları ima eden terimler içerir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27670,HUV::16.27670,"Maksilla veya mandibula kırık tedavisi, açık redüksiyon ve internal tespit",required_any,S00-T98; C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, maksilla veya mandibula kırık tedavisi içerir. Bu, travma veya patolojik kırık (örneğin, tümör nedeniyle) anlamına gelebilir. Bu nedenle, kırık, yaralanma veya neoplazm ile ilgili bir tanı gereklidir.","İşlem adı, kırık, redüksiyon ve tespit içerir. ICD-10 kodları, yaralanma (S00-T98) veya neoplazm (C00-D48) gibi ilgili tanıları kapsar.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27680,HUV::16.27680,"Zigoma kırığı, kapalı redüksiyon",required_any,S01.*; S02.*; S03.*; S04.*; S05.*; S06.*; S07.*; S08.*; S09.*; T14.*; T15.*; T16.*; T17.*; T18.*; T19.*; T20.*; T21.*; T22.*; T23.*; T24.*; T25.*; T26.*; T27.*; T28.*; T29.*; T30.*; T31.*; T32.*; T33.*; T34.*; T35.*; T36.*; T37.*; T38.*; T39.*; T40.*; T41.*; T42.*; T43.*; T44.*; T45.*; T46.*; T47.*; T48.*; T49.*; T50.*; T51.*; T52.*; T53.*; T54.*; T55.*; T56.*; T57.*; T58.*; T59.*; T60.*; T61.*; T62.*; T63.*; T64.*; T65.*; T66.*; T67.*; T68.*; T69.*; T70.*; T71.*; T73.*; T74.*; T75.*; T78.*; T79.*; T80.*; T81.*; T82.*; T83.*; T84.*; T85.*; T86.*; T87.*; T88.*; T90.*; T91.*; T92.*; T93.*; T94.*; T95.*; T96.*; T98.*,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Zigoma kırığı, kapalı redüksiyon işlemi, kırık, çıkık, yerinden oynama, travma, yaralanma veya neoplazm gibi tanıları gerektirebilir.","İşlem tanımı, kırık, travma, neoplazm gibi durumları ima etmektedir. ICD-10 kodları, yaralanma, travma ve neoplazmları kapsar.",broad_icd10_pattern:C00-D48; invalid_icd10_pattern:T72.*; invalid_icd10_pattern:T76.*; invalid_icd10_pattern:T77.*; invalid_icd10_pattern:T89.*
16.27690,HUV::16.27690,"Zigoma kırığı, açık redüksiyon+internal tespit",required_any,S01.*; S02.*; S03.*,,REVIEW_REQUIRED,True,medium,"İşlem adı (Zigoma kırığı, açık redüksiyon+internal tespit) travma (kırık) ve potansiyel olarak tümör (malignite) ile ilişkilendirilebilir. Travma veya tümör tanısı gereklidir.","İşlem adı, kırık ve tümör gibi klinik bağlamları içerir. ICD-10 kodları, travma (S00-T98) ve neoplazmlar (C00-D48) için kullanılır.",broad_icd10_pattern:C00-D48
16.27700,HUV::16.27700,"Frontal kemik kırığı, açık redüksiyon+internal tespit",required_any,S02.*; S03.*; T14.*,,REVIEW_REQUIRED,True,medium,İşlem adı frontal kemik kırığı onarımını içeriyor. Kırıklar ve travma ICD-10 kodları (S00-T98) veya tümörler (C00-D48) gerektirebilir. Klinik bağlam gereklidir.,"İşlem adı, kırık ve tümör gibi tanıları ima ediyor. ICD-10 kodlama yönergeleri, travma veya neoplazma gibi belirli tanıları gerektiren prosedürler için tanı gerektirir.",broad_icd10_pattern:C00-D48
16.27705,HUV::16.27705,"Nazo-ethmoid-orbital kırık, açık redüksiyon+internal tespit",required_any,S00-T98; C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı kırık, redüksiyon ve tümör gibi klinik terimleri içeriyor. Bu durum, tanı gerekliliğini işaret ediyor. Kırıklar ve yaralanmalar S00-T98 kod aralığına girerken, tümörler C00-D48 kod aralığına girer.",İşlem adı ve tanımları,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27710,HUV::16.27710,"Blow-out kırığı, orbita tabanına greft veya biyo materyal yerleştirilmesi",required_any,S00-T98; C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı 'Blow-out kırığı' ifadesini içeriyor ve 'orbita tabanına greft veya biyo materyal yerleştirilmesi' yapılıyor. Bu, travma (kırık) veya malignite/tümör gibi bir durumun sonucu olabilir. Bu nedenle tanı gereklidir.",İşlem adı ve açıklaması,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27715,HUV::16.27715,"Panfasiyal kırık, açık repozisyon+mini plak ile tespit (en az 3 yüz kemiği kırık)",required_any,S01.*; S02.*; S03.*,,REVIEW_REQUIRED,True,medium,"İşlem adı, kırık ve tümör gibi klinik bağlamları içeriyor. Bu nedenle tanı gereklidir.","İşlem adı ve tanımları, tanı gerektiren klinik durumları ima ediyor.",broad_icd10_pattern:C00-D48
16.27720,HUV::16.27720,Plak çıkartılması (her bir plak için),review_required,C00-D48; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı 'Plak çıkartılması' olup, bu işlem genellikle tanısal veya tedavi edici bir amaca hizmet eder. Klinik bağlamda 'kesi', 'malign', 'tümör' gibi terimler bulunduğundan, tanı gereksinimi olabilir. Bu nedenle, tanı gereksinimi uzman t…",İşlem tanımı ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27725,HUV::16.27725,"Orbital rim ogmentasyonu, tek taraflı",required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, orbital rim augmentasyonu gibi bir prosedürü ifade ediyor. Bu tür bir işlem genellikle travma, tümör veya doğuştan gelen bir anomali gibi bir tanıya bağlı olarak yapılır. Klinik sinyal terimleri (kesi, malign, tümör) bir tanı ge…",İşlem açıklaması ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27730,HUV::16.27730,"Osteointegre implant (Epitezlerde) için cilt eksizyonu veya inceltilmesi, her bir implant için",review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, cilt eksizyonu veya inceltilmesi olup, uygulama yolu/teknik odaklıdır. Klinik bağlam (hastalık, travma vb.) işlem adında belirtilmemektedir.","İşlem tanımı, uygulama tekniğini tanımlamaktadır.",clinical_anchor_but_not_required
16.27740,HUV::16.27740,Kondilektomi,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Kondilektomi) tanısal bir durum (tümör, malignite) ile ilişkilendirilebilir. Klinik sinyal terimleri (kesi, malign, tümör) de bunu destekliyor. Bu nedenle tanı gereklidir.","İşlem açıklaması, tanısal durumlar için endoskopik sinüs cerrahisi gibi durumları belirtir. Ayrıca, 'malign' veya 'tümör' gibi terimler, tanısal bir durumun varlığını ima eder.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27742,HUV::16.27742,TME ankilozu açılması,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (TME ankilozu açılması) tanısal bir bağlam içerir ve 'malign', 'tümör' gibi klinik sinyal terimleri tespit edilmiştir. Bu nedenle, tanı gereklidir.",İşlem açıklaması ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27745,HUV::16.27745,TME artroplasti,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (TME artroplasti) tanısal bir durum içermiyor ancak 'malign', 'tümör' gibi klinik işaretler tespit edildi. Bu nedenle tanı gereklidir.","Kural, tanı gerektiren işlemleri tanımlar. Klinik işaretler (malign, tümör) tanı gerekliliğini işaret ediyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27747,HUV::16.27747,"TME lüksasyonu (Çene Eklemi Çıkığı), kapalı redüksiyonu",review_required,,,REVIEW_REQUIRED,True,low,MedGemma JSON yanıtı otomatik parse/onarım aşamasında güvenilir biçimde çözümlenemedi; uzman incelemesi gerekli.,"TME lüksasyonu (Çene Eklemi Çıkığı), kapalı redüksiyonu",json_parse_fallback
16.27750,HUV::16.27750,Malar büyütme (osteotomi ve/veya otojen greft ile),required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Malar büyütme) tanısal bir durum (tümör, malignite, kesi) ima etmiyor ancak 'malign', 'tümör' gibi klinik sinyal terimleri bulundu. Bu nedenle tanı gereklidir.","İşlem açıklaması, tanısal durumlar (malign, tümör) ile ilişkili olabilecek durumları içeriyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27755,HUV::16.27755,"Malar büyütme (alloplastik implant ile), implant hariç",required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, malar büyütme (alloplastik implant ile) olup, bu işlem genellikle estetik veya fonksiyonel nedenlerle yapılır. Estetik nedenler için yapılan cerrahi işlemler genellikle tanı gerektirmezken, fonksiyonel nedenler (örneğin, travma…","İşlem tanımı, estetik veya fonksiyonel nedenlerle yapılabileceğini gösteriyor. Klinik sinyal terimleri ve ICD-10 ipucu grupları, tanı gerektirebilecek durumları işaret ediyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27760,HUV::16.27760,Malar küçültme,required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Malar küçültme) tanısal bir durum belirtmiyor ancak 'malign', 'tümör' gibi klinik işaretler var. Bu nedenle tanı gereklidir.","İşlem tanımı, tanısal bir durum içermiyor. Ancak, 'malign', 'tümör' gibi klinik işaretler, tanı gerekliliğini işaret ediyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27765,HUV::16.27765,"Genioplasti, osteotomi ile",required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Genioplasti) ve notlar (malign, tümör) tanı gerektiren klinik bağlamları işaret ediyor. Bu nedenle tanı gereklidir.",İşlem adı ve notlar,broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.27770,HUV::16.27770,"Genioplasti, implant ile",required_any,C00-D48; S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı (Genioplasti) ve notlar (malign, tümör) tanı gerektiren klinik bağlamları işaret ediyor. İmplant kullanımı, estetik veya rekonstrüktif amaçlarla yapılabileceği gibi, tümör gibi patolojik bir durumun tedavisi için de gerekebilir.…","İşlem adı, notlar, ICD-10 ipuçları",broad_icd10_pattern:C00-D48; broad_icd10_pattern:S00-T98
16.37344,HUV::16.37344,"Subglottik tümör eksizyonu, endoskopik",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, subglottik bölgedeki bir tümörün çıkarılmasını içerir. Bu, bir neoplazmın varlığını gerektirir.",İşlem adı 'tümör eksizyonu' ifadesini içerir.,broad_icd10_pattern:C00-D48
16.37693,HUV::16.37693,"Subglottik tümör eksizyonu, lazer ile",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, subglottik bölgedeki bir tümörün eksizyonunu içerir. Bu, bir neoplazmın (tümör) varlığını gerektirir.",İşlem adı 'tümör eksizyonu' ifadesini içerir.,broad_icd10_pattern:C00-D48
16.38042,HUV::16.38042,"Subglottik tümör eksizyonu, krikoid split ile",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, subglottik bölgedeki bir tümörün eksizyonunu içerir. Bu, bir neoplazmın (tümör) varlığını gerektirir.",İşlem adı 'tümör eksizyonu' ifadesini içerir.,broad_icd10_pattern:C00-D48
16.44324,HUV::16.44324,Larinksten yabancı cisim çıkarılması,review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, yabancı cismin çıkarılmasını içerir; bu, bir uygulama yolu/tekniktir ve tanı gerektirmez.","İşlem adı, tanısal bir durum belirtmez, sadece bir prosedürü tanımlar.",clinical_anchor_but_not_required
16.45371,HUV::16.45371,"Larengoplasti, fraktür için açık redüksiyon",required_any,S00-T98,,REVIEW_REQUIRED,True,medium,"Larengoplasti, fraktür için açık redüksiyon işlemi, anatomik bir bölgeye (larinks) yönelik cerrahi bir müdahaledir ve genellikle bir travma (fraktür) nedeniyle yapılır. Bu nedenle, tanı gereklidir.","İşlem adı 'fraktür' kelimesini içeriyor ve 'redüksiyon' işlemi, bir kırığın düzeltilmesiyle ilişkilidir. Bu, bir yaralanma veya travma durumunu işaret eder.",broad_icd10_pattern:S00-T98
16.45720,HUV::16.45720,"Larengeal fraktür tedavisi, kapalı",required_any,S00-T98,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, larenks fraktürü ile ilgili bir tanı gerektirir. Fraktürler S00-T98 ICD kod aralığına girer.","ICD-10 kodlama yönergeleri, yaralanma ve travma kodlarının S00-T98 aralığında olduğunu belirtir. İşlem adı 'Larengeal fraktür tedavisi' fraktürün varlığını ima eder.",broad_icd10_pattern:S00-T98
16.48861,HUV::16.48861,Larengeal papilomatozis eksizyonu,required_any,D02.1; D02.2; D02.3; D02.4; R89.3,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Larengeal papillomatosis eksizyonu, papillomatosis tanısı gerektirir.","İşlem tanımı, larengeal papillomatosis ile ilgilidir.",invalid_icd10_pattern:D02.5; invalid_icd10_pattern:D02.6; invalid_icd10_pattern:D02.7; invalid_icd10_pattern:D02.8; invalid_icd10_pattern:D02.9
16.50955,HUV::16.50955,"Özofagus fistülü onarımı, torakal",required_any,K31.8; K31.9,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"Özofagus fistülü onarımı, özofagusla ilgili bir tanı gerektirir. Bu, özofagus fistülü, perforasyonu veya iltihabını içerebilir.","İşlem tanımı, özofagusla ilgili bir patolojinin onarımını içerir. Bu tür bir cerrahi işlem, altta yatan özofagus rahatsızlığının varlığını gerektirir.",invalid_icd10_pattern:K30.8; invalid_icd10_pattern:K30.9; invalid_icd10_pattern:R13.2
16.53223,HUV::16.53223,Direkt laringoskopi ile biyopsi alınması,review_required,,,REVIEW_REQUIRED,True,low,MedGemma JSON yanıtı otomatik parse/onarım aşamasında güvenilir biçimde çözümlenemedi; uzman incelemesi gerekli.,Direkt laringoskopi ile biyopsi alınması,json_parse_fallback
16.54489,HUV::16.54489,"Boyun apsesi drenajı, yüzeyel (deri/deri altı)",required_any,L00-L99,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı 'apse drenajı' içeriyor. Apse drenajı için bir tanı gereklidir. 'Boyun apsesi' tanısı, ICD-10 kodları L00-L99 (Deri ve deri altı doku hastalıkları) kapsamındadır.",İşlem adı ve ICD-10 kodlama yönergeleri.,broad_icd10_pattern:L00-L99
16.54507,HUV::16.54507,Karotid body tümör eksizyonu,required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı 'Karotid body tümör eksizyonu' olup, 'tümör' kelimesi içerir. Bu, bir neoplazmın çıkarılmasını ifade eder. Neoplazmlar için tanı gereklidir.",İşlem adı ve 'tümör' kelimesinin varlığı.,broad_icd10_pattern:C00-D48
16.54545,HUV::16.54545,"Tiroidektomi, iki taraflı total, (malign hastalıklarda)",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, malignite için yapılan tiroid ameliyatını belirtir. Malignite tanısı gereklidir.",İşlem adı 'malign hastalıklarda' ifadesini içerir.,broad_icd10_pattern:C00-D48
16.54555,HUV::16.54555,"Tamamlayıcı tiroidektomi, total",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, tiroid kanseri gibi bir neoplazm için yapılan tamamlayıcı tiroidektomi işlemidir. Bu nedenle, bir kanser tanısı gereklidir.","İşlem notu: 'İşlem, tiroid kanserlerinde ilk ameliyatı izleyen 10 gün içinde yapılan total troidektomi uygulamasını kapsar.'",broad_icd10_pattern:C00-D48
16.54590,HUV::16.54590,Özofagoskopi/gastroskopi + yabancı cisim çıkarılması,required_any,S00-T98,,REVIEW_REQUIRED,True,medium,"Özofagoskopi/gastroskopi sırasında yabancı cisim çıkarılması işlemi, yabancı cismin neden olduğu bir durumu (örneğin, yaralanma, tıkanıklık) veya yabancı cismin varlığını gösterir. Bu nedenle bir tanı gereklidir.","İşlem tanımı, yabancı cismin çıkarılmasını içerir. Bu, genellikle bir tanısal veya tedavi edici ihtiyacı gösterir.",broad_icd10_pattern:S00-T98
16.54615,HUV::16.54615,Bronkoskopi+yabancı cisim çıkarılması,required_any,S00-T98,,REVIEW_REQUIRED,True,medium,"Bronkoskopi yabancı cisim çıkarılması işlemi, yabancı cisim aspirasyonu veya solunum yolu tıkanıklığı gibi tanıları gerektirebilir. Bu nedenle tanı gereklidir.","İşlem tanımı, yabancı cismin çıkarılmasını içerir. Bu durum, yabancı cisim aspirasyonu veya solunum yolu tıkanıklığı gibi bir tanıya işaret eder.",broad_icd10_pattern:S00-T98
16.55492,HUV::16.55492,"Ağız vestibülü, dil ve ağız tabanı apse /kist /hematom drenajı",required_any,L10-L14,,REVIEW_REQUIRED,True,medium,"İşlem adı, ağız, dil ve ağız tabanında apse/kist/hematom drenajını içeriyor. Bu durumlar tanı gerektirir.",İşlem adı ve ICD-10 kodlama yönergeleri.,invalid_icd10_pattern:L00-L09; invalid_icd10_pattern:L20-L23; invalid_icd10_pattern:L30-L31; invalid_icd10_pattern:L40-L53; invalid_icd10_pattern:L60-L76; invalid_icd10_pattern:L80-L93
16.57586,HUV::16.57586,Dudak lezyonu basit eksizyonu/biyopsisi,review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, dudak lezyonuna yönelik basit bir eksizyon veya biyopsidir. Bu, uygulama yolu/teknik odaklı bir işlemdir ve belirli bir klinik bağlam gerektirmez.","İşlem adı ve tanımı, tanı gerektirmeyen bir uygulama olduğunu gösteriyor.",clinical_anchor_but_not_required
16.57935,HUV::16.57935,Dudak malign tümör wedge rezeksiyonu ve biyopsi,required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, dudakta malign bir tümörün rezeksiyonunu içerir. Malign tümörler, tanı gerektiren bir durumdur. Bu nedenle, uygun bir tanı gereklidir.","İşlem adı: Dudak malign tümör wedge rezeksiyonu ve biyopsi. Klinik sinyal terimleri: malign, tümör.",broad_icd10_pattern:C00-D48
16.58284,HUV::16.58284,"Dudak malign tümör rezeksiyonu/biyopsi+Estlander, Berdnard vb flebi",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, dudakta malign bir tümörün rezeksiyonunu/biyopsisini içerir. Malign tümörler, ICD-10 Neoplazmlar bölümüne (C00-D48) aittir. Bu nedenle, tanı gereklidir.",İşlem adı: Dudak malign tümör rezeksiyonu/biyopsi. ICD-10: Neoplazmlar (C00-D48).,broad_icd10_pattern:C00-D48
16.58633,HUV::16.58633,"Dudak malign tümör rezeksiyonu ve Estlander, Berdnard vb flebi+suprahyoid boyun diseksiyonu",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,İşlem adı malign tümör rezeksiyonunu içeriyor. Malign tümörler için tanı gereklidir.,"İşlem adı, tanı gerektiren bir durum olan malign tümörün varlığını ima ediyor.",broad_icd10_pattern:C00-D48
16.60029,HUV::16.60029,Dil lezyonu eksizyonu ve dil flebi ile onarım,review_required,,,REVIEW_REQUIRED,True,low,MedGemma JSON yanıtı otomatik parse/onarım aşamasında güvenilir biçimde çözümlenemedi; uzman incelemesi gerekli.,Dil lezyonu eksizyonu ve dil flebi ile onarım,json_parse_fallback
16.62384,HUV::16.62384,Ağız içinde malign tümörlerin eksizyonu,required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,İşlem adı malign tümör eksizyonunu içeriyor. Malign tümörlerin tedavisi için tanı gereklidir.,İşlem tanımı,broad_icd10_pattern:C00-D48
16.63170,HUV::16.63170,Submaksiller veya sublingual apse drenajı,required_any,L00-L99,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem adı, submandibular veya sublingual bölgedeki bir apse ile ilgili bir tanı gerektirir. Bu, genellikle bir enfeksiyon veya iltihaplanma ile ilişkilidir.","İşlem adı 'apse drenajı' içerir. Apse, genellikle bir enfeksiyonun sonucu olan ve tıbbi müdahale gerektiren bir durumdur.",broad_icd10_pattern:L00-L99
16.78526,HUV::16.78526,Farinksten yabancı cisim çıkarılması (genel anestezi gerektirmeyen),review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, yabancı cismin çıkarılması için uygulanan bir tekniktir; tanısal bir işlem değildir.","İşlem adı ve tanımı, tanısal bir durum gerektirmediğini gösterir.",clinical_anchor_but_not_required
16.78875,HUV::16.78875,"Farinksten yabancı cisim çıkarılması (genel anestezi altında), anestezi hariç",review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, yabancı cismin çıkarılması için uygulanan bir tekniktir; tanısal bir işlem değildir.","İşlem adı, tanısal bir durum belirtmemektedir.",clinical_anchor_but_not_required
