huvCode,huvName,coverageStatus,proposalCount,signalCount,crosswalkCount,diagnosisPolicy,diagnosisReviewRequired,unsupportedSignalCount,aiRescueEligible
30.23447,FISH (4 bölgeye kadar),proposed,1,3,1,review_required,True,2,False
30.24681,FISH (6 bölgeye kadar),diagnosis_context_only,0,0,1,review_required,True,0,True
30.25915,FISH (12 bölgeye kadar),diagnosis_context_only,0,0,1,review_required,True,0,True
30.27149,FISH (16 bölgeye kadar),diagnosis_context_only,0,0,1,review_required,True,0,True
30.28383,FISH (24 bölge ve üstü),diagnosis_context_only,0,0,1,review_required,True,0,True
30.28691,"ROS1 (6q22), (FISH), (iki bölgeye kadar, translokasyon, delesyon)",proposed,1,1,1,review_required,True,0,False
30.28845,"Hızlı anöploidi analizi (13, 18, 21, X, Y kromozomları için), (FISH)",diagnosis_context_only,0,0,1,review_required,True,0,True
30.28922,"AML / MDS Paneli, (FISH)",diagnosis_context_only,0,0,1,required_any,True,0,True
30.29000,t(9;22) (q34;q11.2) (BCR/ ABL) (Philadelphia Kromozomu) (FISH),proposed,1,1,1,review_required,True,0,False
30.29308,t(9;22) (q34;q11.2) (BCR/ ABL) (Philadelphia Kromozomu) (REAL - TIME PCR),proposed,1,1,1,review_required,True,0,False
30.30851,"Blot analiz (southern, northern, western)",proposed,2,2,1,review_required,True,0,True
30.31468,"Non İnvaziv Prenatal Test (3’lü NIPT, 13,18, 21 kromozomu için), NGS tabanlı veya hedefe yönelik yöntem ile",proposed,2,2,1,review_required,True,0,False
30.31776,"Non İnvaziv Prenatal Test (5’li NIPT / 13,18, 21, X, Y kromozomu için)",proposed,2,2,1,review_required,True,0,False
30.31930,"Non İnvaziv Prenatal Test (NIPT, 1’den 22’ye tüm kromozomlar, otozomlar ve gonozomlar)",proposed,2,2,1,review_required,True,0,False
30.32007,"Non invaziv prenatal tarama testi (NIPT, 1’den 22’ye tüm kromozomlar, otozomlar ve gonozomlar ile mikrodelesyon ve mikroduplikasyon (≥7 Mb)",proposed,2,2,1,review_required,True,0,False
30.32085,DNA dizi analizi bir çift primer ile,proposed,1,1,1,review_required,True,0,False
30.33319,DNA dizi analizi 2-5 çift primer ile,proposed,1,1,1,review_required,True,0,False
30.34553,DNA dizi analizi 6-10 çift primer ile,diagnosis_context_only,0,0,1,review_required,True,0,True
30.35787,DNA dizi analizi 11-15 çift primer ile,proposed,1,1,1,review_required,True,0,False
30.37021,DNA dizi analizi 16-20 çift primer ile,proposed,1,1,1,review_required,True,0,False
30.38255,DNA dizi analizi-21 ve üzeri çift primer ile,proposed,1,1,1,review_required,True,0,False
30.39489,DNA dizi analizi-31 ve üzeri çift primer ile,proposed,1,1,1,review_required,True,0,False
30.40723,DNA dizi analizi-51 ve üzeri çift primer ile,proposed,1,1,1,review_required,True,0,False
30.41135,Faktör V R2 Mutasyonu (4070A>G),diagnosis_context_only,0,0,1,review_required,True,0,True
30.41546,Faktör V Leiden Mutasyonu (1691G>A),diagnosis_context_only,0,0,1,review_required,True,0,True
30.41957,MLPA (Her bir reaksiyon),proposed,2,7,1,review_required,True,5,False
30.42574,MPL W515L ve MPL W515K (MPL W515L/K) (REAL - TIME PCR),proposed,1,1,1,review_required,True,0,False
30.42882,MTHFR Geni mutasyon analizi (c.677C>T ve c.1298A>C),diagnosis_context_only,0,0,1,review_required,True,0,True
30.42899,"MODY Tip 3 (HNF1A geni), (Tüm Gen-Dizi Analizi)",diagnosis_context_only,0,0,1,review_required,True,0,True
30.42959,Nörofibromatozis 1 (NF1 geni) (Tüm Gen - Dizi Analizi),signals_only,0,2,1,review_required,True,2,True
30.42997,Nörofibromatozis 2 (NF2 geni) (Tüm Gen - Dizi Analizi),diagnosis_context_only,0,0,1,review_required,True,0,True
30.43036,PAI–1 4G/ 5G Polimorfizmi,diagnosis_context_only,0,0,1,review_required,True,0,True
30.43113,Protrombin 20210 Mutasyonu (20120G>A),diagnosis_context_only,0,0,1,review_required,True,0,True
30.43191,"PCR, her bir hedef",diagnosis_context_only,0,0,1,review_required,True,0,True
30.44425,"PCR Multipleks, 3 ve daha fazla hedef",diagnosis_context_only,0,0,1,review_required,True,0,True
30.44445,"Plazmada Metillenmiş Septin 9 DNA tespiti (Metilasyon Testi/likit biyopsi testi, Real Time 1-10 çift PCR ile)",proposed,2,2,1,review_required,True,0,False
30.45042,"Preimplantasyon genetik tanı (PGT) - FISH yöntemi ile (yapısal kromozomal düzensizlikler için), embriyo başına",diagnosis_context_only,0,0,1,review_required,True,0,True
30.45350,"Preimplantasyon genetik tanı (PGT)- Moleküler yöntemler ile (Array CGH ve benzeri) - kromozomal düzensizlikler için, embriyo başına",proposed,1,4,1,review_required,True,2,False
30.45504,"Preimplantasyon genetik tanı (PGT) - Moleküler yöntemler ile (Array CGH ve benzeri 24 kromozom ve kromozomal düzensizlikler için Paket Fiyat), hazırlık ve tüm embriyolar dahil",proposed,1,4,1,review_required,True,2,False
30.45581,"Preimplantasyon genetik tanı (PGT) – (Tek Gen hastalıkları için, hazırlık işlemleri dahil), embriyo başına",proposed,1,4,1,review_required,True,2,False
30.45659,Real time PCR bir çift primer ile,proposed,2,2,1,review_required,True,0,False
30.46893,Real time PCR 2-5 çift primer ile,proposed,2,2,1,review_required,True,0,False
30.48127,Real time PCR 6-10 çift primer ile,proposed,3,3,1,required_any,True,0,False
30.49361,Real time PCR 11 ve üzeri çift primer ile,proposed,2,2,1,review_required,True,0,False
30.50595,Reverse Transcriptase PCR,proposed,2,2,1,review_required,True,0,False
30.51829,Reverse Transcriptase PCR Multipleks,proposed,2,2,1,review_required,True,0,False
30.53063,RFLP 1 enzim,diagnosis_context_only,0,0,1,review_required,True,0,True
30.54297,RFLP 2 ve üzeri,diagnosis_context_only,0,0,1,review_required,True,0,True
30.55531,Revers Dot Blot (1-5 mutasyon),diagnosis_context_only,0,0,1,review_required,True,0,True
30.56765,Revers Dot Blot (6-12 mutasyon),diagnosis_context_only,0,0,1,review_required,True,0,True
30.57999,Revers Dot Blot (13 ve üzeri mutasyon),proposed,1,3,1,review_required,True,2,False
30.59233,STR analizi (1-5 STR aralığı için),diagnosis_context_only,0,0,1,review_required,True,0,True
30.60467,STR analizi (6-8 STR),diagnosis_context_only,0,0,1,review_required,True,0,True
30.61701,STR analizi (9-16),diagnosis_context_only,0,0,1,review_required,True,0,True
30.62935,STR analizi (17 ve üstü),diagnosis_context_only,0,0,1,review_required,True,0,True
30.62965,Tüm ekzom dizileme (WES TESTİ),diagnosis_context_only,0,0,1,review_required,True,0,True
30.64169,Array CGH (postnatal) (en az 50000 prob),diagnosis_context_only,0,0,1,review_required,True,0,True
30.65403,Array CGH (prenatal) (en az 50000 prob),proposed,1,1,1,review_required,True,0,False
30.66637,Metilasyon analizi (Tüm yöntemler ile),diagnosis_context_only,0,0,1,review_required,True,0,True
30.68488,Ailesel Meme ve Over Kanseri (BRCA1 geni) (Tüm Gen Dizi Analizi),proposed,1,4,1,required_any,False,3,False
30.68796,Ailesel Meme ve Over Kanseri (BRCA2 geni) (Tüm Gen Dizi Analizi),proposed,1,4,1,review_required,True,3,False
30.69105,"Ailevi Akdeniz Ateşi (FMF) (Sık Görülen 12 mutasyon ; E148Q, P369S, F479L, M680I (G/C), M680I (G/A), I692del, M694V, M694I, K695R, V726A, A744S ve R761H ) veya sık mutasyon görülen 4 ekzon dizi analizi",diagnosis_context_only,0,0,1,review_required,True,0,True
30.69722,Ailevi Akdeniz Ateşi (FMF) (Tüm Gen Dizi Analizi),signals_only,0,2,1,review_required,True,2,True
30.69772,"Beta Talasemi (HBB geni), (Tüm Gen-Dizi Analizi)",proposed,2,4,1,review_required,True,2,True
30.70339,Beta Talasemi (majör ve minör) I.aşama,proposed,1,3,1,review_required,True,2,True
30.71573,Beta Talasemi (majör ve minör) II. aşama,diagnosis_context_only,0,0,1,review_required,True,0,True
30.72807,Duchenne tipi musküler distrofi (DMD)/Becker tipi musküler distrofi (BMD)-delesyon analizi,diagnosis_context_only,0,0,1,required_any,True,0,True
30.74041,Duchenne tipi musküler distrofi (DMD)/Becker tipi musküler distrofi (BMD)-bağlantı analizi,diagnosis_context_only,0,0,1,required_any,True,0,True
30.75275,Frajil-X I. aşama,proposed,1,2,1,review_required,True,1,True
30.76509,Frajil-X II. aşama,diagnosis_context_only,0,0,1,review_required,True,0,True
30.77743,Hemokromatozis,diagnosis_context_only,0,0,1,review_required,True,0,True
30.77777,Kistik Fibrozis (CFTR geni) (Tüm Gen-Dizi Analizi),signals_only,0,2,1,review_required,True,2,True
30.77797,İlerleyici Ailesel İntrahepatik Kolestaz Tip 1 (PFIC1) (ATP8B1 geni) (Tüm Gen-Dizi Analizi),diagnosis_context_only,0,0,1,review_required,True,0,True
30.77807,İlerleyici Ailesel İntrahepatik Kolestaz Tip 2 (PFIC2) (ABCB11 geni) (Tüm Gen-Dizi Analizi),diagnosis_context_only,0,0,1,review_required,True,0,True
30.77827,İlerleyici Ailesel İntrahepatik Kolestaz Tip 3 (PFIC3) (ABCB4 geni) (Tüm Gen-Dizi Analizi),diagnosis_context_only,0,0,1,required_any,True,0,True
30.77847,"İlerleyici Ailesel İntrahepatik Kolestaz Tip 1, Tip 2 Paneli (PFIC1, PFIC2) (ATP8B1, ABCB11 genleri) (Tüm Gen-Dizi Analizi) (PANEL)",diagnosis_context_only,0,0,1,review_required,True,0,True
30.77867,"İlerleyici Ailesel İntrahepatik Kolestaz Tip 1, Tip 2, Tip 3 Paneli (PFIC1, PFIC2, PFIC3) (ATP8B1, ABCB11, ABCB4 genleri) (Tüm Gen - Dizi Analizi) (PANEL)",diagnosis_context_only,0,0,1,review_required,True,0,True
30.78977,Kistik fibrozis I. aşama,signals_only,0,2,1,review_required,True,2,True
30.80211,Kistik fibrozis II. aşama,diagnosis_context_only,0,0,1,review_required,True,0,True
30.80311,"Konjenital Adrenal Hiperplazi (21-Hidroksilaz Eksikliği), (CYP21A2 geni) (Tüm Gen-Dizi Analizi ve MLPA), (Anne+Baba+Çocuk, üç örnek birlikte analizi)",signals_only,0,2,1,review_required,True,2,True
30.80381,"Konjenital Adrenal Hiperplazi (21-Hidroksilaz Eksikliği), (CYP21A2 geni) (Tüm Gen-Dizi Analizi) (Nokta Mutasyonu–Aile taraması için, kişi başı)",signals_only,0,2,1,review_required,True,2,True
30.80391,"Konjenital Adrenal Hiperplazi (21-Hidroksilaz Eksikliği), (CYP21A2 geni- Aile taraması için, kişi başı) (MLPA)",signals_only,0,2,1,review_required,True,2,True
30.80828,"Multiple Myeloma, tedavi takibi, MRD (Flowcytometry)",diagnosis_context_only,0,0,1,review_required,True,0,True
30.81445,Y kromozom mikrodelesyonu,signals_only,0,2,1,review_required,True,2,True
30.82679,Alfa talasemi delesyon analizi,signals_only,0,4,1,review_required,True,4,True
30.83913,Alfa-1 antitripsin eksikliği,signals_only,0,2,1,review_required,True,2,True
30.85147,Spinal musküler atrofi (SMA) I. aşama,signals_only,0,1,1,review_required,True,1,True
30.86381,Spinal musküler atrofi (SMA) II. aşama,signals_only,0,1,1,review_required,True,1,True
30.87615,Trombofili testleri 1-test,diagnosis_context_only,0,0,1,review_required,True,0,True
30.88849,Trombofili testleri 2-4,diagnosis_context_only,0,0,1,review_required,True,0,True
30.90083,Trombofili testleri 5-11 test,diagnosis_context_only,0,0,1,review_required,True,0,True
30.91317,Trombofili testleri 12 ve üstü,diagnosis_context_only,0,0,1,review_required,True,0,True
30.93785,"KRAS mutasyon analizi (kodon 12, 13, 61, 146 mutasyonları)",proposed,1,1,1,review_required,True,0,False
30.93799,"NRAS mutasyon analizi (kodon 12, 13, 61, 146 mutasyonları)",proposed,1,1,1,review_required,True,0,False
30.95019,PDGFRA (Ekzon 12 ve 18 mutasyonları),proposed,1,1,1,review_required,True,0,False
30.95059,"Prognoztik Meme Kanseri Testi (PAM 50 Testi), (50-100 gen ve total kırpılma varyantları ekspresyon analizi)",diagnosis_context_only,0,0,1,required_any,True,0,True
30.96253,EGFR (Ekzon 18-19-20 ve 21 mutasyonları),proposed,1,1,1,review_required,True,0,False
30.97487,cKIT (Ekzon 9-11-13 ve 17 mutasyonları),diagnosis_context_only,0,0,1,review_required,True,0,True
30.98721,BRAF (V600E mutasyonu),proposed,1,1,1,review_required,True,0,False
30.98741,"BRAF (tek nokta mutasyonu), RT-PCR test",proposed,1,1,1,review_required,True,0,False
32.03572,İzometrik dinamometrik ölçüm,signals_only,0,1,1,review_required,True,1,True
32.07143,İzokinetik dinamometrik ölçüm,signals_only,0,1,1,review_required,True,1,True
32.10714,Vücut yüzde yağı ölçümü (antropometrik değerlendirme),diagnosis_context_only,0,0,1,review_required,True,0,True
32.14285,Spor hekimi danışmanlık saati,signals_only,0,1,1,review_required,True,1,True
32.17856,Kişiye özel egzersiz programı düzenleme,diagnosis_context_only,0,0,1,review_required,True,0,True
32.21427,Eklem enjeksiyonu,signals_only,0,2,1,review_required,True,2,True
32.24998,Cold pack/hot pack/parafin/infraruj,diagnosis_context_only,0,0,0,review_required,True,0,True
32.28569,Kas stimülasyonu,signals_only,0,1,1,review_required,True,1,True
32.32140,Tetik nokta / tendon kılıfı / ligament enjeksiyonu,diagnosis_context_only,0,0,0,review_required,True,0,True
32.35711,İntermittan basınçlı kompresyon,diagnosis_context_only,0,0,1,review_required,True,0,True
32.39282,"Kas, tendon, bağ yaralanmaları rehabilitasyonu",signals_only,0,3,1,required_any,True,3,True
32.42853,"Kas, tendon, bağ yaralanmaları manipülatif tedaviler",signals_only,0,2,1,required_any,True,2,True
32.46424,Teypleme (taping malzeme dahil),signals_only,0,1,1,review_required,True,1,True
32.49995,Esneklik egzersizi,signals_only,0,1,1,review_required,True,1,True
32.53566,Denge ve propriosepsiyon egzersizleri,signals_only,0,1,1,review_required,True,1,True
32.57137,Pasif eklem hareketleri egzersizleri,signals_only,0,1,1,review_required,True,1,True
32.60708,Kas gücü egzersizi (izotonik),signals_only,0,1,1,review_required,True,1,True
32.64279,Kas gücü egzersizi (izokinetik),diagnosis_context_only,0,0,1,review_required,True,0,True
32.67850,Artroskopik bağ onarımı rehabilitasyonu,proposed,1,1,1,review_required,True,0,False
32.71421,Artroskopik menisektomi rehabilitasyonu,signals_only,0,3,1,review_required,True,3,True
32.74992,Artroskopik cerrahi rehabilitasyonu (diğer eklemler),signals_only,0,3,1,review_required,True,3,True
32.78563,Proloterapi,proposed,1,1,1,review_required,True,0,False
32.82134,"TZP (trombositten zengin plazma)/PRP (platelet rich plasma) enjeksiyonu, eklem/kas/tendon içine, seansı, ilaç hariç",proposed,1,3,1,required_any,True,2,False
32.85705,"ESWT (ekstrakorporeal şok dalga tedavisi), seansı",proposed,1,4,1,review_required,True,3,False
32.89276,"Tetik nokta ozon enjeksiyonu, tek nokta, ilaç dahil",signals_only,0,2,1,review_required,True,2,True
32.92847,"Eklem içi ozon enjeksiyonu, büyük/orta/küçük, tek eklem, ilaç dahil",proposed,1,2,1,review_required,True,1,False
32.96418,Monitörizasyon altında aerobik egzersiz,diagnosis_context_only,0,0,1,not_required,False,0,True
33.02858,"HLA-ABC (serolojik, 72)",diagnosis_context_only,0,0,1,review_required,True,0,True
33.04286,"HLA-ABC (serolojik, 144)",diagnosis_context_only,0,0,1,review_required,True,0,True
33.08572,HLA-A (moleküler düşük çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.11429,HLA-B (moleküler düşük çözünürlükte),signals_only,0,5,1,review_required,True,5,True
33.14286,HLA-C (moleküler düşük çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.17143,HLA-DR (moleküler düşük çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.20000,HLA-DQ (moleküler düşük çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.22857,HLA-DP (moleküler düşük çözünürlükte),signals_only,0,5,1,review_required,True,5,True
33.25714,HLA-ABC (moleküler düşük çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.27142,HLA-ABDR (moleküler düşük çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.29285,"HLA-DR, DQ (moleküler düşük çözünürlükte)",diagnosis_context_only,0,0,1,review_required,True,0,True
33.31428,HLA-A (moleküler yüksek çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.34285,HLA-B (moleküler yüksek çözünürlükte),signals_only,0,5,1,review_required,True,5,True
33.37142,HLA-C (moleküler yüksek çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.39999,HLA-DR (moleküler yüksek çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.42856,HLA-DQ (moleküler yüksek çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.45713,HLA-DP (moleküler yüksek çözünürlükte),signals_only,0,5,1,review_required,True,5,True
33.47141,HLA-ABC (moleküler yüksek çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.47855,HLA-ABDR (moleküler yüksek çözünürlükte),diagnosis_context_only,0,0,1,review_required,True,0,True
33.48212,"HLA-DR,DQ (moleküler yüksek çözünürlükte)",diagnosis_context_only,0,0,1,review_required,True,0,True
33.48570,Dört basamaklı doku tiplendirmesi (A lokus),diagnosis_context_only,0,0,1,review_required,True,0,True
33.51427,Dört basamaklı doku tiplendirmesi (B lokus),diagnosis_context_only,0,0,1,review_required,True,0,True
33.54284,Dört basamaklı doku tiplendirmesi (C lokus),diagnosis_context_only,0,0,1,review_required,True,0,True
33.57141,Dört basamaklı doku tiplendirmesi (DRB1 lokus),diagnosis_context_only,0,0,1,review_required,True,0,True
33.59998,Dört basamaklı doku tiplendirmesi (DQB1 lokus),diagnosis_context_only,0,0,1,review_required,True,0,True
33.61426,Dört basamaklı doku tiplendirmesi (DPB1 lokus),signals_only,0,5,1,review_required,True,5,True
33.62855,HLA-B5 (serolojik),signals_only,0,2,1,review_required,True,2,True
33.65712,HLA-B5 (moleküler),signals_only,0,5,1,review_required,True,5,True
33.68569,HLA-B27 (Serolojik),diagnosis_context_only,0,0,1,review_required,True,0,True
33.71426,HLA-B27 (Moleküler),signals_only,0,2,1,review_required,True,2,True
33.74283,HLA-B27 (moleküler yüksek çözünürlükte),signals_only,0,5,1,review_required,True,5,True
33.75711,"Çölyak paneli (DQ2, DQ8)",signals_only,0,2,1,review_required,True,2,True
33.77140,PRA (anti HLA antikoru) sınıf-I tarama,diagnosis_context_only,0,0,1,review_required,True,0,True
33.79997,PRA (anti HLA antikoru) sınıf-II tarama,signals_only,0,4,1,review_required,True,4,True
33.82854,PRA (anti HLA antikoru) sınıf-I tanımlama,diagnosis_context_only,0,0,1,review_required,True,0,True
33.85711,PRA (anti HLA antikoru) sınıf-II tanımlama,signals_only,0,4,1,review_required,True,4,True
33.88568,"Lenfosit çapraz karşılaştırma sitotoksisite, T, B, DTT, tek donör",signals_only,0,1,1,review_required,True,1,True
33.91425,"Lenfosit çapraz karşılaştırma sitotoksisite, T, B, DTT, AHG, tek donör",signals_only,0,1,1,review_required,True,1,True
33.94282,"Lenfosit çapraz karşılaştırma DSA luminex, tek donör",signals_only,0,1,1,review_required,True,1,True
33.97139,"Lenfosit çapraz karşılaştırma (LCM) akım sitometrisi, tek donör",signals_only,0,1,1,review_required,True,1,True
33.98569,"Aile içi uygun donör tarama, tek donör",diagnosis_context_only,0,0,1,review_required,True,0,True
34.00303,ACE (Angiotensin Converting Enzyme),diagnosis_context_only,0,0,1,review_required,True,0,True
34.00454,ACTH (Adrenokortikotropik hormon),diagnosis_context_only,0,0,0,review_required,True,0,True
34.00605,Adacık antikoru (ICA),diagnosis_context_only,0,0,0,review_required,True,0,True
34.00680,Adenovirus IgA,diagnosis_context_only,0,0,1,review_required,True,0,True
34.00718,Adenovirus IgG,signals_only,0,2,1,review_required,True,2,True
34.00727,Anti hu transglutaminaz IgG (h-t TG IgG),diagnosis_context_only,0,0,1,review_required,True,0,True
34.00737,Adenovirus IgM,signals_only,0,1,1,review_required,True,1,True
34.00756,Adenozin deaminaz,proposed,1,1,1,review_required,True,0,False
34.00907,Aktif Vitamin B-12 düzey tayini (HOLO-TC),diagnosis_context_only,0,0,1,review_required,True,0,True
34.01058,Aktive parsiyel tromboplastin zamanı (aPTZ / aPTT),diagnosis_context_only,0,0,0,review_required,True,0,True
34.01209,Aktive pıhtılaşma zamanı (ACT),diagnosis_context_only,0,0,1,review_required,True,0,True
34.01360,Aktive protein C rezistansı,diagnosis_context_only,0,0,1,review_required,True,0,True
34.01511,"Alanin aminotransferaz (ALT, SGPT)",diagnosis_context_only,0,0,0,review_required,True,0,True
34.01662,Albümin,diagnosis_context_only,0,0,0,review_required,True,0,True
34.01737,"Albümin, BOS",diagnosis_context_only,0,0,0,review_required,True,0,True
34.01813,Aldolaz,diagnosis_context_only,0,0,1,review_required,True,0,True
34.01964,Aldosteron,diagnosis_context_only,0,0,0,review_required,True,0,True
34.02115,Alfa subunit PGH,diagnosis_context_only,0,0,1,review_required,True,0,True
34.02266,Alkalen fosfataz (ALP),diagnosis_context_only,0,0,0,review_required,True,0,True
34.02417,"Alkalen fosfataz, ısı rezistans testi",diagnosis_context_only,0,0,1,review_required,True,0,True
34.02568,"Alkalen fosfataz, izoenzim elektroforezi",diagnosis_context_only,0,0,0,review_required,True,0,True
34.02719,"Alkalen fosfataz, kemik spesifik (aktivite/kütle)",diagnosis_context_only,0,0,0,review_required,True,0,True
34.02870,"Alkol (etanol), serumda",diagnosis_context_only,0,0,0,review_required,True,0,True
34.03021,Alüminyum (AAS ile),diagnosis_context_only,0,0,0,review_required,True,0,True
34.03172,Amilaz,diagnosis_context_only,0,0,0,review_required,True,0,True
34.03323,"Amilaz, pankreatik",diagnosis_context_only,0,0,1,review_required,True,0,True
34.03474,"Aminoasit profili, kantitatif (HPLC)",diagnosis_context_only,0,0,1,review_required,True,0,True
34.03625,Aminolevulinik asit (ALA),diagnosis_context_only,0,0,1,review_required,True,0,True
34.03776,"Amip antikoru, IHA",diagnosis_context_only,0,0,0,review_required,True,0,True
34.03927,Amitriptilin,diagnosis_context_only,0,0,1,review_required,True,0,True
34.04078,Amobarbital,diagnosis_context_only,0,0,1,review_required,True,0,True
34.04229,Amonyak,diagnosis_context_only,0,0,0,review_required,True,0,True
34.04417,"ANA Profil (6-10 arası) (dsDNA, RNP, SM, SS-A, SS-B, Scl-70, CENP-B, Jo-1 vb)",signals_only,0,1,1,review_required,True,1,True
34.04606,"ANA Profil 11-20 arası (dsDNA, RNP(A, C, 70), SM, SS-A (60), SS-A (52), SS-B, Scl-70, CENP-B, Jo-1, Nucleosom, Histon, PO. vb)",signals_only,0,1,1,review_required,True,1,True
34.04719,"ANA Profil 20 üzeri (nucleosom, dsDNA, histon, SM, RNO 68 D/A/C, SM/RNP, SS-A, Trim21, SS-B, Scl-70, Ku, PM/Scl, Mi-2, Jo-1, PL-7, PL-12, SRP, ribosom, CENP A/B, PCNA, SP100, gb210, M2 recombinant, M2 native, F-actin, vb)",diagnosis_context_only,0,0,1,review_required,True,0,True
34.04833,Androstenedion,diagnosis_context_only,0,0,1,review_required,True,0,True
34.04908,Angitensin I (PRA),diagnosis_context_only,0,0,1,review_required,True,0,True
34.04984,Angitensin II,diagnosis_context_only,0,0,1,review_required,True,0,True
34.05135,Anti A,diagnosis_context_only,0,0,1,review_required,True,0,True
34.05437,Anti adrenal antikor,diagnosis_context_only,0,0,1,review_required,True,0,True
34.05588,Anti B,signals_only,0,1,1,review_required,True,1,True
34.05663,Anti beta-2 glikoprotein IgA,diagnosis_context_only,0,0,1,review_required,True,0,True
34.05739,Anti beta-2 glikoprotein IgG,diagnosis_context_only,0,0,1,review_required,True,0,True
34.05890,Anti beta-2 glikoprotein IgM,diagnosis_context_only,0,0,1,review_required,True,0,True
34.06041,Anti CMV IgG,diagnosis_context_only,0,0,0,review_required,True,0,True
34.06192,Anti CMV IgM,diagnosis_context_only,0,0,0,review_required,True,0,True
34.06645,Anti ds DNA,diagnosis_context_only,0,0,0,review_required,True,0,True
34.06796,Anti düz kas antikoru (ASMA),diagnosis_context_only,0,0,0,review_required,True,0,True
34.06947,Anti endomisyum IgA,diagnosis_context_only,0,0,0,review_required,True,0,True
34.07098,Anti endomisyum IgG,diagnosis_context_only,0,0,0,review_required,True,0,True
34.07173,Anti-F-Actin IgA,signals_only,0,1,1,review_required,True,1,True
34.07249,Anti fosfatidilserin IgA,diagnosis_context_only,0,0,0,review_required,True,0,True
34.07400,Anti fosfatidilserin IgG,diagnosis_context_only,0,0,0,review_required,True,0,True
34.07551,Anti fosfatidilserin IgM,diagnosis_context_only,0,0,0,review_required,True,0,True
34.07626,Anti-fosfolipid IgG,signals_only,0,1,1,review_required,True,1,True
34.07664,Anti-fosfolipid IgM,signals_only,0,1,1,review_required,True,1,True
34.07683,Anti-fosfotidilserin/protrombin kompleks IgG,diagnosis_context_only,0,0,1,review_required,True,0,True
34.07692,Anti-fosfotidilserin/protrombin kompleks IgM,diagnosis_context_only,0,0,1,review_required,True,0,True
34.07702,Anti GAD (Glutamik asit dekarboksilaz antikoru),diagnosis_context_only,0,0,0,review_required,True,0,True
34.07853,"Anti gangliozid IgG panel (en az 7 antijen) (Sulfatid, GM1, GM2, GM3, GM4, GD1a, GD1b, GD2, GD3, GT1a, GT1b, GQ1b)",diagnosis_context_only,0,0,1,review_required,True,0,True
34.08004,"Anti gangliozid IgM panel (en az 7 antijen) (Sulfatid, GM1, GM2, GM3, GM4, GD1a, GD1b, GD2, GD3, GT1a, GT1b, GQ1b)",diagnosis_context_only,0,0,1,review_required,True,0,True
34.08155,Anti gliadin IgA,diagnosis_context_only,0,0,0,review_required,True,0,True
34.08306,Anti gliadin IgG,diagnosis_context_only,0,0,0,review_required,True,0,True
34.08457,Anti glomerül bazal membran,diagnosis_context_only,0,0,1,review_required,True,0,True
34.08608,Anti HAV IgG,diagnosis_context_only,0,0,0,review_required,True,0,True
34.08759,Anti HAV IgM,diagnosis_context_only,0,0,0,review_required,True,0,True
34.08910,Anti HBc IgG,diagnosis_context_only,0,0,0,review_required,True,0,True
34.09061,Anti HBc IgM,diagnosis_context_only,0,0,0,review_required,True,0,True
34.09212,Anti HBe,diagnosis_context_only,0,0,0,review_required,True,0,True
34.09363,Anti HBs,diagnosis_context_only,0,0,0,review_required,True,0,True
34.09514,Anti HCV,diagnosis_context_only,0,0,0,review_required,True,0,True
34.09665,Anti HDV (Anti Delta),signals_only,0,1,1,review_required,True,1,True
34.09816,Anti Hepatit E (HEV),diagnosis_context_only,0,0,0,review_required,True,0,True
34.10023,Anti HIV 1+2,signals_only,0,1,1,review_required,True,1,True
34.10127,Anti HIV 1+2+p24 antijen,diagnosis_context_only,0,0,1,review_required,True,0,True
34.10231,Anti hu transglutaminaz IgG (h-t TG IgG),signals_only,0,2,1,review_required,True,2,True
34.10250,Anti hu transglutaminaz IgA (h-t TG IgA),signals_only,0,1,1,review_required,True,1,True
34.10269,Anti İntrinsik Faktör (İntrinsik Faktör Antikoru),diagnosis_context_only,0,0,1,review_required,True,0,True
34.10420,Anti kalp kası antikoru,signals_only,0,1,1,review_required,True,1,True
34.10571,Anti kardiyolipin IgG (anti fosfolipid IgG),diagnosis_context_only,0,0,0,review_required,True,0,True
34.10722,Anti kardiyolipin IgM (anti fosfolipid IgM),diagnosis_context_only,0,0,0,review_required,True,0,True
34.10873,Anti LKM 1 Antikoru (Liver - Kidney Mikrosomal 1 Antibody),diagnosis_context_only,0,0,1,review_required,True,0,True
34.11024,Anti mitokondriyal antikor,diagnosis_context_only,0,0,0,review_required,True,0,True
